DATE,Category,Crime,City,State,Zip.Code,Agency,Place,add_num,street,street2,street_type
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20852,MCPD,Parking Lot - Residential,1600,JEFFERSON,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20903,MCPD,Residence - Garage,9700,MT PISGAH,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,MD,20876,MCPD,Parking Lot - Residential,20400,APPLE HARVEST,,CIR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,MD,20876,MCPD,Street - Residential,11800,REGENTS PARK,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,MD,20876,MCPD,Parking Lot - Residential,20400,APPLE HARVEST,,CIR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20906,MCPD,Parking Lot - Residential,2200,GLENALLAN,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20902,MCPD,Street - Residential,800,KERSEY,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20901,MCPD,Street - Residential,9900,MARKHAM,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20902,MCPD,Parking Lot - Residential,10700,LESTER,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20901,MCPD,Parking Lot - Residential,11200,OAK LEAF,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20901,MCPD,Residence - Driveway,9900,EDGEHILL,,LA
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,TAKOMA PARK,MD,20912,MCPD,Street - Residential,8300,BARRON,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20904,MCPD,Street - Residential,14000,CASTLE RIDGE,,WAY
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20901,MCPD,Street - Residential,500,WATERFORD,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SANDY SPRING,MD,20860,MCPD,Residence - Driveway,18600,BROOKE,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,BURTONSVILLE,MD,20866,MCPD,Parking Lot - Commercial,15300,SPENCERVILLE,,CT
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20904,MCPD,Parking Lot - Residential,11500,LOCKWOOD,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,MD,20874,MCPD,Parking Lot - Residential,13000,TOWN COMMONS,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,MD,20878,MCPD,Parking Lot - Commercial,300,MAIN,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,TAKOMA PARK,MD,20912,TPPD,Gas Station,6900,NEW HAMPSHIRE,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,KENSINGTON,MD,20895,MCPD,Parking Lot - Residential,3300,UNIVERSITY,W,BLV
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,MD,20877,MCPD,Parking Lot - Residential,400,SUMMIT,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,MD,20877,MCPD,Residence - Driveway,7800,MUNCASTER MILL,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,MD,20878,MCPD,Residence - Driveway,13500,TRAVILAH,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,MD,20879,MCPD,Parking Lot - Commercial,7600,AIRPARK,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,BETHESDA,MD,20814,MCPD,Street - Residential,7200,EXFAIR,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,BETHESDA,MD,20814,MCPD,Parking Lot - Residential,10500,MONTROSE,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20904,MCPD,Other/Unknown,12500,MARIE,,CT
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20901,MCPD,Street - Residential,10500,CALUMET,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,KENSINGTON,MD,20895,MCPD,Other/Unknown,11000,KENSINGTON,,BLV
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,POTOMAC,MD,20854,MCPD,Street - Residential,1,REDBUD,,CT
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,MONTGOMERY VILLAGE,MD,20886,MCPD,Street - Residential,20100,SWALLOW POINT,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20852,MCPD,Parking Lot - Residential,12200,BRAXFIELD,,CT
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20906,MCPD,Residence - Single Family,4000,CHESTERWOOD,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,MD,20877,MCPD,Parking Lot - Residential,100,DUVALL,,LA
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,MD,20874,MCPD,Street - Residential,20000,SWEETGUM,,CIR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,TAKOMA PARK,MD,20912,TPPD,Street - Residential,6500,ALLEGHENY,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,MD,20874,MCPD,Parking Lot - Residential,12600,GREY EAGLE,,CT
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20904,MCPD,Street - Residential,12900,SUMMER HILL,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20904,MCPD,Street - Residential,12900,TOURMALINE,,TER
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20905,MCPD,Residence - Driveway,14700,GOOD HOPE,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,KENSINGTON,MD,20895,MCPD,Parking Lot - Commercial,3700,UNIVERSITY,W,BLV
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,KENSINGTON,MD,20895,MCPD,Parking Lot - Residential,3300,UNIVERSITY,W,BLV
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,MONTGOMERY VILLAGE,MD,20886,MCPD,Parking Lot - Residential,9900,WALKER HOUSE,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20910,MCPD,Residence - Apartment/Condo,2400,COLSTON,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,TAKOMA PARK,MD,20912,MCPD,Street - Residential,900,ERIE,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20906,MCPD,Parking Lot - Commercial,13800,GEORGIA,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,MD,20879,GPD,Parking Lot - Commercial,900,FREDERICK,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20850,RCPD,Street - Residential,100,CRABB,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20902,MCPD,Parking Lot - Commercial,1300,LAMBERTON,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20902,MCPD,Street - Residential,12200,BERRY,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20904,MCPD,Parking Lot - Residential,13600,COLGATE,,WAY
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20910,MCPD,Parking Lot - Residential,1900,LYTTONSVILLE,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,KENSINGTON,MD,20895,MCPD,Parking Lot - Residential,3300,UNIVERSITY,W,BLV
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20851,MCPD,Street - Residential,300,MEADOW HALL,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20902,MCPD,Street - Residential,12200,FULLER,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20903,MCPD,Parking Lot - Residential,9700,MT PISGAH,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20901,MCPD,Parking Lot - Residential,8500,GEREN,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,KENSINGTON,MD,20895,MCPD,Street - Residential,3900,HAMPDEN,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,BROOKEVILLE,MD,20833,MCPD,Street - Other,19200,ABBEY MANOR,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,TAKOMA PARK,MD,20912,TPPD,Residence - Yard,7500,DUNDALK,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20910,MCPD,Street - Residential,1000,NOYES,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,MONTGOMERY VILLAGE,MD,20886,MCPD,Parking Lot - Residential,18400,LOST KNIFE,,CIR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20910,MCPD,Parking Garage - County,8100,GEORGIA,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20852,MCPD,Other/Unknown,7000,WOLFTREE,,LA
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,MD,20877,GPD,Residence - Driveway,400,WOODLAND,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20852,MCPD,Parking Lot - Residential,10300,GROSVENOR,,PL
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,MD,20874,MCPD,Street - Residential,18400,POINT SENECA,,PL
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,MD,20876,MCPD,Other/Unknown,19300,RUNNING CEDAR,,CT
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20852,MCPD,Parking Lot - Commercial,11700,PARKLAWN,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20852,MCPD,Parking Garage - Residential,10300,STRATHMORE HALL,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20902,MCPD,Parking Garage - Commercial,11100,VEIRS MILL,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20910,MCPD,Street - Residential,9000,3RD,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20850,MCPD,Parking Lot - Residential,700,FALLSGROVE,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20910,MCPD,Auto Dealership,2300,PERKINS,,PL
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20910,MCPD,Parking Lot - Residential,8500,16TH,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20905,MCPD,Residence - Driveway,15300,GOOD HOPE,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,DERWOOD,MD,20855,MCPD,Parking Lot - Commercial,15700,CRABBS BRANCH,,WAY
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,CHEVY CHASE,MD,20815,MCPD,Parking Lot - Residential,4400,WILLARD,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20904,MCPD,Parking Lot - Residential,11400,LOCKWOOD,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20850,MCPD,Parking Lot - Residential,700,FALLSGROVE,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,MONTGOMERY VILLAGE,MD,20886,MCPD,Street - Residential,NA,ARROWHEAD,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,TAKOMA PARK,MD,20912,TPPD,Parking Lot - Residential,7500,NEW HAMPSHIRE,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,MD,20874,MCPD,Parking Lot - Residential,13600,ALE HOUSE,,CIR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,OLNEY,MD,20832,MCPD,Parking Lot - Residential,18300,LEMAN LAKE,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20850,MCPD,Residence - Driveway,14600,PINTO,,LA
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20910,MCPD,Parking Lot - Commercial,2700,GARFIELD,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,MD,20879,MCPD,Auto Dealership,900,FREDERICK,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20904,MCPD,Parking Lot - Commercial,2300,BROADBIRCH,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20902,MCPD,Street - Residential,11600,GAIL,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20903,MCPD,Parking Lot - Residential,9700,MT PISGAH,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20906,MCPD,Parking Lot - Commercial,3800,INTERNATIONAL,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20902,MCPD,Street - Residential,3900,RICKOVER,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20906,MCPD,Street - Residential,3700,JEFFRY,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20910,MCPD,Street - Commercial,8600,FENTON,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20910,MCPD,Street - Residential,8700,MILFORD,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,CHEVY CHASE,MD,20815,MCPD,Street - Residential,4600,CHEVY CHASE,,BLV
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20852,MCPD,Parking Lot - Residential,6000,CALIFORNIA,,CIR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,TAKOMA PARK,MD,20912,TPPD,Parking Lot - Residential,7600,MAPLE,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20853,MCPD,Parking Lot - School,4500,FAROE,,PL
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20904,MCPD,Parking Lot - Residential,3000,MOZART,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20904,MCPD,Residence - Driveway,2900,CRAIGLAWN,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,TAKOMA PARK,MD,20912,MCPD,Parking Lot - Residential,8700,BARRON,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20852,MCPD,Parking Lot - Residential,10100,GROSVENOR,,PL
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20910,MCPD,Residence - Driveway,1100,HIGHLAND,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,MD,20874,MCPD,Other/Unknown,18800,SUMMER OAK,,CT
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,MD,20878,MCPD,Parking Lot - Residential,900,CLOPPER,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20902,MCPD,Parking Lot - Residential,11300,KING GEORGE,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,BETHESDA,MD,20814,MCPD,Parking Lot - Residential,10600,WEYMOUTH,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20850,MCPD,Parking Lot - Residential,700,FALLSGROVE,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,TAKOMA PARK,MD,20912,TPPD,Parking Lot - Residential,7400,NEW HAMPSHIRE,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,BETHESDA,MD,20814,MCPD,Street - Residential,4600,SLEAFORD,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,CHEVY CHASE,MD,20815,MCPD,Street - Residential,4800,MORGAN,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,MD,20879,MCPD,Parking Lot - Commercial,7900,CESSNA,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20902,MCPD,Bank - ATM,12000,VALLEYWOOD,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,MONTGOMERY VILLAGE,MD,20886,MCPD,Parking Lot - Residential,18300,LOST KNIFE,,CIR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20906,MCPD,Residence - Yard,12000,COLIN,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20901,MCPD,Street - Residential,1100,CARSON,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20851,RCPD,Residence - Driveway,1900,ROCKLAND,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,POTOMAC,MD,20854,MCPD,Other/Unknown,13300,BEALL CREEK,,CT
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20906,MCPD,Other/Unknown,13100,HOLDRIDGE,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20903,MCPD,Parking Lot - Residential,9700,MT PISGAH,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,TAKOMA PARK,MD,20912,TPPD,Parking Lot - Other,7400,NEW HAMPSHIRE,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20903,MCPD,Parking Lot - Residential,1500,HAMPSHIRE WEST,,CT
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,BETHESDA,MD,20814,MCPD,Parking Lot - Residential,5100,POOKS HILL,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,TAKOMA PARK,MD,20912,TPPD,Parking Lot - Residential,7400,NEW HAMPSHIRE,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20910,MCPD,Parking Garage - County,8000,KENNETT,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,MD,20874,MCPD,Street - Residential,NA,HOPKINS,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20852,MCPD,Other/Unknown,11500,OLD GEORGETOWN,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20906,MCPD,Street - Residential,2300,GATE,,TER
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20904,MCPD,Street - Residential,1000,MILESTONE,,DR
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,BURTONSVILLE,MD,20866,MCPD,Other/Unknown,4200,WHITE TULIP,,CT
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,CHEVY CHASE,MD,20815,MCPD,Street - Residential,7000,GEORGIA,,ST
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20903,MCPD,Residence - Driveway,9600,MT PISGAH,,RD
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,GAITHERSBURG,MD,20877,MCPD,Parking Lot - Residential,400,SUMMIT,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,ROCKVILLE,MD,20852,MCPD,Parking Lot - Commercial,12000,ROCKVILLE,,PIK
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20906,MCPD,Street - Residential,3600,CLARA DOWNEY,,AVE
2021,Crime Against Property,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,MD,20902,MCPD,Street - Residential,12000,VALLEYWOOD,,DR
